Time,Temperature,v_sigma,technique,kernel,smooth,variogram_model,nugget
9.97979797979798,530.7070707070707,0.007060532964794466,kriging,,,spherical,0.0
10.080808080808081,530.7070707070707,0.007086674691253142,kriging,,,spherical,0.0
10.181818181818182,530.7070707070707,0.007113369729141392,kriging,,,spherical,0.0
10.282828282828282,530.7070707070707,0.007140603083791465,kriging,,,spherical,0.0
10.383838383838384,530.7070707070707,0.0071683592366031945,kriging,,,spherical,0.0
10.484848484848484,530.7070707070707,0.007196622198596657,kriging,,,spherical,0.0
10.585858585858587,530.7070707070707,0.00722537556452292,kriging,,,spherical,0.0
10.686868686868687,530.7070707070707,0.0072546025670334035,kriging,,,spherical,0.0
10.787878787878787,530.7070707070707,0.007284286130448353,kriging,,,spherical,0.0
10.88888888888889,530.7070707070707,0.007314408923708159,kriging,,,spherical,0.0
10.98989898989899,530.7070707070707,0.007344953412136069,kriging,,,spherical,0.0
11.09090909090909,530.7070707070707,0.007375901907687012,kriging,,,spherical,0.0
11.191919191919192,530.7070707070707,0.007407236617402262,kriging,,,spherical,0.0
11.292929292929292,530.7070707070707,0.007438939689835347,kriging,,,spherical,0.0
11.393939393939394,530.7070707070707,0.007470993259256863,kriging,,,spherical,0.0
11.494949494949495,530.7070707070707,0.007503379487487637,kriging,,,spherical,0.0
11.595959595959595,530.7070707070707,0.0075360806032477145,kriging,,,spherical,0.0
11.696969696969697,530.7070707070707,0.0075690789389445115,kriging,,,spherical,0.0
11.797979797979798,530.7070707070707,0.007602356964855688,kriging,,,spherical,0.0
11.8989898989899,530.7070707070707,0.007635897320691939,kriging,,,spherical,0.0
12.0,530.7070707070707,0.00766968284455041,kriging,,,spherical,0.0
2.0,532.1212121212121,0.00723528204729683,kriging,,,spherical,0.0
2.101010101010101,532.1212121212121,0.007212299864862745,kriging,,,spherical,0.0
2.202020202020202,532.1212121212121,0.007189838063114453,kriging,,,spherical,0.0
2.303030303030303,532.1212121212121,0.007167905779301381,kriging,,,spherical,0.0
