Time,Temperature,Z_sigma,technique,kernel,smooth,variogram_model,nugget
6.848484848484849,595.7575757575758,5.029268292757112,kriging,,,exponential,0.0
6.94949494949495,595.7575757575758,5.048837325118104,kriging,,,exponential,0.0
7.05050505050505,595.7575757575758,5.069125493104732,kriging,,,exponential,0.0
7.151515151515151,595.7575757575758,5.090120584760518,kriging,,,exponential,0.0
7.252525252525253,595.7575757575758,5.11180866835014,kriging,,,exponential,0.0
7.353535353535354,595.7575757575758,5.134174195580607,kriging,,,exponential,0.0
7.454545454545454,595.7575757575758,5.157200119851805,kriging,,,exponential,0.0
7.555555555555555,595.7575757575758,5.180868026572916,kriging,,,exponential,0.0
7.656565656565657,595.7575757575758,5.205158272560472,kriging,,,exponential,0.0
7.757575757575758,595.7575757575758,5.230050131605481,kriging,,,exponential,0.0
7.858585858585858,595.7575757575758,5.255521943434653,kriging,,,exponential,0.0
7.959595959595959,595.7575757575758,5.2815512634969135,kriging,,,exponential,0.0
8.06060606060606,595.7575757575758,5.308115011252239,kriging,,,exponential,0.0
8.161616161616163,595.7575757575758,5.335189614919098,kriging,,,exponential,0.0
8.262626262626263,595.7575757575758,5.362751150934261,kriging,,,exponential,0.0
8.363636363636363,595.7575757575758,5.390775476679589,kriging,,,exponential,0.0
8.464646464646464,595.7575757575758,5.419238355329267,kriging,,,exponential,0.0
8.565656565656566,595.7575757575758,5.448115571953501,kriging,,,exponential,0.0
8.666666666666668,595.7575757575758,5.477383040280102,kriging,,,exponential,0.0
8.767676767676768,595.7575757575758,5.5070168997549676,kriging,,,exponential,0.0
8.868686868686869,595.7575757575758,5.536993602755092,kriging,,,exponential,0.0
8.969696969696969,595.7575757575758,5.567289991991938,kriging,,,exponential,0.0
9.070707070707071,595.7575757575758,5.597883368298826,kriging,,,exponential,0.0
9.171717171717171,595.7575757575758,5.628751549120429,kriging,,,exponential,0.0
9.272727272727273,595.7575757575758,5.659872918127236,kriging,,,exponential,0.0
9.373737373737374,595.7575757575758,5.691226466450157,kriging,,,exponential,0.0
9.474747474747474,595.7575757575758,5.7227918260859525,kriging,,,exponential,0.0
9.575757575757574,595.7575757575758,5.754549296060272,kriging,,,exponential,0.0
9.676767676767676,595.7575757575758,5.786479861951345,kriging,,,exponential,0.0
9.777777777777779,595.7575757575758,5.81856520938295,kriging,,,exponential,0.0
9.878787878787879,595.7575757575758,5.850787732088103,kriging,,,exponential,0.0
9.97979797979798,595.7575757575758,5.883130535127077,kriging,,,exponential,0.0
10.080808080808081,595.7575757575758,5.915577433821821,kriging,,,exponential,0.0
10.181818181818182,595.7575757575758,5.948112948938524,kriging,,,exponential,0.0
10.282828282828282,595.7575757575758,5.980722298617791,kriging,,,exponential,0.0
10.383838383838384,595.7575757575758,6.01339138751707,kriging,,,exponential,0.0
10.484848484848484,595.7575757575758,6.046106793594211,kriging,,,exponential,0.0
