Time,Temperature,delta_R_sigma,technique,kernel,smooth,variogram_model,nugget
4.222222222222222,567.4747474747475,0.0026150403346303828,kriging,,,gaussian,0.0
4.3232323232323235,567.4747474747475,0.002615037558524096,kriging,,,gaussian,0.0
4.424242424242424,567.4747474747475,0.0026150367196801235,kriging,,,gaussian,0.0
4.525252525252525,567.4747474747475,0.0026150399317790463,kriging,,,gaussian,0.0
4.626262626262626,567.4747474747475,0.002615037130157996,kriging,,,gaussian,0.0
4.727272727272727,567.4747474747475,0.0026150383510175307,kriging,,,gaussian,0.0
4.828282828282829,567.4747474747475,0.0026150379490949304,kriging,,,gaussian,0.0
4.929292929292929,567.4747474747475,0.0026150390858132927,kriging,,,gaussian,0.0
5.03030303030303,567.4747474747475,0.0026150356892518946,kriging,,,gaussian,0.0
5.1313131313131315,567.4747474747475,0.002615034051490951,kriging,,,gaussian,0.0
5.232323232323232,567.4747474747475,0.002615044971825668,kriging,,,gaussian,0.0
5.333333333333334,567.4747474747475,0.0026150351397481947,kriging,,,gaussian,0.0
5.434343434343434,567.4747474747475,0.0026150399428490996,kriging,,,gaussian,0.0
