Time,Temperature,At_sigma,technique,kernel,smooth,variogram_model,nugget
3.313131313131313,587.2727272727273,3.3264064567967413,kriging,,,exponential,0.0
3.4141414141414144,587.2727272727273,3.325893210452759,kriging,,,exponential,0.0
3.515151515151515,587.2727272727273,3.325453578036179,kriging,,,exponential,0.0
3.616161616161616,587.2727272727273,3.325087630504451,kriging,,,exponential,0.0
3.717171717171717,587.2727272727273,3.3247954252853607,kriging,,,exponential,0.0
3.8181818181818183,587.2727272727273,3.3245770062862503,kriging,,,exponential,0.0
3.919191919191919,587.2727272727273,3.3244324039015978,kriging,,,exponential,0.0
4.020202020202021,587.2727272727273,3.3243616350189362,kriging,,,exponential,0.0
4.121212121212121,587.2727272727273,3.3243647030231274,kriging,,,exponential,0.0
4.222222222222222,587.2727272727273,3.3244415977987036,kriging,,,exponential,0.0
4.3232323232323235,587.2727272727273,3.3245922957302803,kriging,,,exponential,0.0
4.424242424242424,587.2727272727273,3.3248167597013696,kriging,,,exponential,0.0
4.525252525252525,587.2727272727273,3.3251149390912156,kriging,,,exponential,0.0
4.626262626262626,587.2727272727273,3.325486769770156,kriging,,,exponential,0.0
4.727272727272727,587.2727272727273,3.3259321740934062,kriging,,,exponential,0.0
4.828282828282829,587.2727272727273,3.326451060893728,kriging,,,exponential,0.0
4.929292929292929,587.2727272727273,3.3270433254730265,kriging,,,exponential,0.0
5.03030303030303,587.2727272727273,3.3277088495933587,kriging,,,exponential,0.0
5.1313131313131315,587.2727272727273,3.32844750146745,kriging,,,exponential,0.0
5.232323232323232,587.2727272727273,3.3292591357494374,kriging,,,exponential,0.0
5.333333333333334,587.2727272727273,3.330143593525907,kriging,,,exponential,0.0
5.434343434343434,587.2727272727273,3.331100702307843,kriging,,,exponential,0.0
5.5353535353535355,587.2727272727273,3.3321302760240608,kriging,,,exponential,0.0
5.636363636363637,587.2727272727273,3.3332321150162283,kriging,,,exponential,0.0
5.737373737373737,587.2727272727273,3.334406006036554,kriging,,,exponential,0.0
5.838383838383838,587.2727272727273,3.3356517222480098,kriging,,,exponential,0.0
5.9393939393939394,587.2727272727273,3.3369690232283493,kriging,,,exponential,0.0
6.040404040404041,587.2727272727273,3.3383576549777363,kriging,,,exponential,0.0
6.141414141414141,587.2727272727273,3.3398173499312014,kriging,,,exponential,0.0
6.242424242424242,587.2727272727273,3.341347826976011,kriging,,,exponential,0.0
6.343434343434343,587.2727272727273,3.342948791474641,kriging,,,exponential,0.0
6.444444444444445,587.2727272727273,3.3446199352941095,kriging,,,exponential,0.0
6.545454545454545,587.2727272727273,3.3463609368418235,kriging,,,exponential,0.0
6.646464646464646,587.2727272727273,3.3481714611087825,kriging,,,exponential,0.0
6.747474747474747,587.2727272727273,3.3500511597204383,kriging,,,exponential,0.0
6.848484848484849,587.2727272727273,3.3519996709958155,kriging,,,exponential,0.0
6.94949494949495,587.2727272727273,3.354016620015293,kriging,,,exponential,0.0
7.05050505050505,587.2727272727273,3.356101618697417,kriging,,,exponential,0.0
7.151515151515151,587.2727272727273,3.3582542658852907,kriging,,,exponential,0.0
7.252525252525253,587.2727272727273,3.3604741474427025,kriging,,,exponential,0.0
7.353535353535354,587.2727272727273,3.3627608363605908,kriging,,,exponential,0.0
7.454545454545454,587.2727272727273,3.365113892873728,kriging,,,exponential,0.0
7.555555555555555,587.2727272727273,3.3675328645884,kriging,,,exponential,0.0
7.656565656565657,587.2727272727273,3.370017286620778,kriging,,,exponential,0.0
7.757575757575758,587.2727272727273,3.3725666817464965,kriging,,,exponential,0.0
