Time,Temperature,E_sigma,technique,kernel,smooth,variogram_model,nugget
10.383838383838384,520.8080808080808,2.8593119976470267,kriging,,,exponential,0.0
10.484848484848484,520.8080808080808,2.8744120843419503,kriging,,,exponential,0.0
10.585858585858587,520.8080808080808,2.8897072339278003,kriging,,,exponential,0.0
10.686868686868687,520.8080808080808,2.9051841412004586,kriging,,,exponential,0.0
10.787878787878787,520.8080808080808,2.9208297108588424,kriging,,,exponential,0.0
10.88888888888889,520.8080808080808,2.9366311015717574,kriging,,,exponential,0.0
10.98989898989899,520.8080808080808,2.95257576425813,kriging,,,exponential,0.0
11.09090909090909,520.8080808080808,2.9686514747824364,kriging,,,exponential,0.0
11.191919191919192,520.8080808080808,2.9848463613300216,kriging,,,exponential,0.0
11.292929292929292,520.8080808080808,3.0011489267733578,kriging,,,exponential,0.0
11.393939393939394,520.8080808080808,3.017548066374708,kriging,,,exponential,0.0
11.494949494949495,520.8080808080808,3.034033081189383,kriging,,,exponential,0.0
11.595959595959595,520.8080808080808,3.050593687546717,kriging,,,exponential,0.0
11.696969696969697,520.8080808080808,3.067220022984692,kriging,,,exponential,0.0
11.797979797979798,520.8080808080808,3.0839026490112245,kriging,,,exponential,0.0
11.8989898989899,520.8080808080808,3.1006325510512704,kriging,,,exponential,0.0
12.0,520.8080808080808,3.117401135925154,kriging,,,exponential,0.0
2.0,522.2222222222222,2.473417185459137,kriging,,,exponential,0.0
2.101010101010101,522.2222222222222,2.4524708800541415,kriging,,,exponential,0.0
2.202020202020202,522.2222222222222,2.431833700641938,kriging,,,exponential,0.0
2.303030303030303,522.2222222222222,2.411542178763592,kriging,,,exponential,0.0
2.404040404040404,522.2222222222222,2.3916338193924918,kriging,,,exponential,0.0
2.505050505050505,522.2222222222222,2.372146786363471,kriging,,,exponential,0.0
2.606060606060606,522.2222222222222,2.353119525356309,kriging,,,exponential,0.0
2.707070707070707,522.2222222222222,2.334590324267025,kriging,,,exponential,0.0
2.808080808080808,522.2222222222222,2.3165968136825774,kriging,,,exponential,0.0
2.909090909090909,522.2222222222222,2.299175413677849,kriging,,,exponential,0.0
3.0101010101010104,522.2222222222222,2.2823607371832613,kriging,,,exponential,0.0
3.111111111111111,522.2222222222222,2.2661849645415777,kriging,,,exponential,0.0
3.212121212121212,522.2222222222222,2.250677208301859,kriging,,,exponential,0.0
3.313131313131313,522.2222222222222,2.235862891415966,kriging,,,exponential,0.0
3.4141414141414144,522.2222222222222,2.221763165358316,kriging,,,exponential,0.0
3.515151515151515,522.2222222222222,2.208394396805176,kriging,,,exponential,0.0
3.616161616161616,522.2222222222222,2.195767751922141,kriging,,,exponential,0.0
3.717171717171717,522.2222222222222,2.183888905645727,kriging,,,exponential,0.0
3.8181818181818183,522.2222222222222,2.172757899399841,kriging,,,exponential,0.0
3.919191919191919,522.2222222222222,2.162369164467997,kriging,,,exponential,0.0
4.020202020202021,522.2222222222222,2.152711720025471,kriging,,,exponential,0.0
4.121212121212121,522.2222222222222,2.1437695451562027,kriging,,,exponential,0.0
4.222222222222222,522.2222222222222,2.1355221137967386,kriging,,,exponential,0.0
4.3232323232323235,522.2222222222222,2.127945071369438,kriging,,,exponential,0.0
4.424242424242424,522.2222222222222,2.1210110228267043,kriging,,,exponential,0.0
4.525252525252525,522.2222222222222,2.114690394787627,kriging,,,exponential,0.0
4.626262626262626,522.2222222222222,2.1089523300817334,kriging,,,exponential,0.0
4.727272727272727,522.2222222222222,2.1037655717254244,kriging,,,exponential,0.0
4.828282828282829,522.2222222222222,2.099099295256154,kriging,,,exponential,0.0
4.929292929292929,522.2222222222222,2.09492385324185,kriging,,,exponential,0.0
5.03030303030303,522.2222222222222,2.0912114032177835,kriging,,,exponential,0.0
5.1313131313131315,522.2222222222222,2.087936399631688,kriging,,,exponential,0.0
5.232323232323232,522.2222222222222,2.085075940820556,kriging,,,exponential,0.0
5.333333333333334,522.2222222222222,2.0826099727616145,kriging,,,exponential,0.0
5.434343434343434,522.2222222222222,2.0805213614996965,kriging,,,exponential,0.0
5.5353535353535355,522.2222222222222,2.0787958549687806,kriging,,,exponential,0.0
5.636363636363637,522.2222222222222,2.07742196171997,kriging,,,exponential,0.0
