Time,Temperature,HV_sigma,technique,kernel,smooth,variogram_model,nugget
5.636363636363637,561.8181818181818,59.70414772337882,kriging,,,spherical,0.0
5.737373737373737,561.8181818181818,59.705273486884245,kriging,,,spherical,0.0
5.838383838383838,561.8181818181818,59.707125802028116,kriging,,,spherical,0.0
5.9393939393939394,561.8181818181818,59.70970466763141,kriging,,,spherical,0.0
6.040404040404041,561.8181818181818,59.71301002026263,kriging,,,spherical,0.0
6.141414141414141,561.8181818181818,59.717041734234,kriging,,,spherical,0.0
6.242424242424242,561.8181818181818,59.7217996216197,kriging,,,spherical,0.0
6.343434343434343,561.8181818181818,59.72728343228873,kriging,,,spherical,0.0
6.444444444444445,561.8181818181818,59.73349285395545,kriging,,,spherical,0.0
6.545454545454545,561.8181818181818,59.740427512247955,kriging,,,spherical,0.0
6.646464646464646,561.8181818181818,59.74808697078861,kriging,,,spherical,0.0
6.747474747474747,561.8181818181818,59.75647073129833,kriging,,,spherical,0.0
6.848484848484849,561.8181818181818,59.76557823371382,kriging,,,spherical,0.0
6.94949494949495,561.8181818181818,59.77540885632194,kriging,,,spherical,0.0
7.05050505050505,561.8181818181818,59.785961915911656,kriging,,,spherical,0.0
7.151515151515151,561.8181818181818,59.79723666793879,kriging,,,spherical,0.0
7.252525252525253,561.8181818181818,59.809232306715664,kriging,,,spherical,0.0
7.353535353535354,561.8181818181818,59.8219479656092,kriging,,,spherical,0.0
7.454545454545454,561.8181818181818,59.835382717259264,kriging,,,spherical,0.0
7.555555555555555,561.8181818181818,59.84953557381246,kriging,,,spherical,0.0
7.656565656565657,561.8181818181818,59.8644054871734,kriging,,,spherical,0.0
7.757575757575758,561.8181818181818,59.87999134926941,kriging,,,spherical,0.0
7.858585858585858,561.8181818181818,59.8962919923349,kriging,,,spherical,0.0
7.959595959595959,561.8181818181818,59.91330618920838,kriging,,,spherical,0.0
8.06060606060606,561.8181818181818,59.9310326536499,kriging,,,spherical,0.0
8.161616161616163,561.8181818181818,59.949470040666135,kriging,,,spherical,0.0
8.262626262626263,561.8181818181818,59.96861694685997,kriging,,,spherical,0.0
8.363636363636363,561.8181818181818,59.98847191079135,kriging,,,spherical,0.0
8.464646464646464,561.8181818181818,60.00903341335206,kriging,,,spherical,0.0
8.565656565656566,561.8181818181818,60.0302998781577,kriging,,,spherical,0.0
8.666666666666668,561.8181818181818,60.052269671955834,kriging,,,spherical,0.0
8.767676767676768,561.8181818181818,60.07494110504688,kriging,,,spherical,0.0
8.868686868686869,561.8181818181818,60.0983124317173,kriging,,,spherical,0.0
8.969696969696969,561.8181818181818,60.122381850694815,kriging,,,spherical,0.0
9.070707070707071,561.8181818181818,60.1471475056085,kriging,,,spherical,0.0
9.171717171717171,561.8181818181818,60.17260748547229,kriging,,,spherical,0.0
9.272727272727273,561.8181818181818,60.198759825173205,kriging,,,spherical,0.0
9.373737373737374,561.8181818181818,60.22560250597948,kriging,,,spherical,0.0
9.474747474747474,561.8181818181818,60.25313345606286,kriging,,,spherical,0.0
9.575757575757574,561.8181818181818,60.28135055102646,kriging,,,spherical,0.0
9.676767676767676,561.8181818181818,60.31025161445649,kriging,,,spherical,0.0
9.777777777777779,561.8181818181818,60.339834418473984,kriging,,,spherical,0.0
9.878787878787879,561.8181818181818,60.370096684312955,kriging,,,spherical,0.0
9.97979797979798,561.8181818181818,60.40103608289997,kriging,,,spherical,0.0
10.080808080808081,561.8181818181818,60.432650235450545,kriging,,,spherical,0.0
10.181818181818182,561.8181818181818,60.46493671407483,kriging,,,spherical,0.0
10.282828282828282,561.8181818181818,60.49789304239896,kriging,,,spherical,0.0
10.383838383838384,561.8181818181818,60.53151669619239,kriging,,,spherical,0.0
10.484848484848484,561.8181818181818,60.56580510400813,kriging,,,spherical,0.0
10.585858585858587,561.8181818181818,60.60075564783739,kriging,,,spherical,0.0
10.686868686868687,561.8181818181818,60.63636566376612,kriging,,,spherical,0.0
10.787878787878787,561.8181818181818,60.67263244265089,kriging,,,spherical,0.0
10.88888888888889,561.8181818181818,60.70955323079626,kriging,,,spherical,0.0
10.98989898989899,561.8181818181818,60.74712523064914,kriging,,,spherical,0.0
11.09090909090909,561.8181818181818,60.78534560149348,kriging,,,spherical,0.0
11.191919191919192,561.8181818181818,60.824211460163234,kriging,,,spherical,0.0
11.292929292929292,561.8181818181818,60.86371988175737,kriging,,,spherical,0.0
11.393939393939394,561.8181818181818,60.90386790036171,kriging,,,spherical,0.0
11.494949494949495,561.8181818181818,60.94465250978585,kriging,,,spherical,0.0
11.595959595959595,561.8181818181818,60.9860706643006,kriging,,,spherical,0.0
11.696969696969697,561.8181818181818,61.02811927938458,kriging,,,spherical,0.0
11.797979797979798,561.8181818181818,61.07079523247975,kriging,,,spherical,0.0
11.8989898989899,561.8181818181818,61.114095363748376,kriging,,,spherical,0.0
12.0,561.8181818181818,61.15801647683953,kriging,,,spherical,0.0
2.0,563.2323232323232,60.92162961642737,kriging,,,spherical,0.0
2.101010101010101,563.2323232323232,60.89900098516179,kriging,,,spherical,0.0
2.202020202020202,563.2323232323232,60.877024089523005,kriging,,,spherical,0.0
2.303030303030303,563.2323232323232,60.855700695694615,kriging,,,spherical,0.0
2.404040404040404,563.2323232323232,60.835032524950456,kriging,,,spherical,0.0
2.505050505050505,563.2323232323232,60.815021253222,kriging,,,spherical,0.0
2.606060606060606,563.2323232323232,60.7956685106744,kriging,,,spherical,0.0
2.707070707070707,563.2323232323232,60.77697588129564,kriging,,,spherical,0.0
2.808080808080808,563.2323232323232,60.758944902492004,kriging,,,spherical,0.0
2.909090909090909,563.2323232323232,60.74157706469669,kriging,,,spherical,0.0
3.0101010101010104,563.2323232323232,60.72487381098945,kriging,,,spherical,0.0
3.111111111111111,563.2323232323232,60.70883653672698,kriging,,,spherical,0.0
3.212121212121212,563.2323232323232,60.693466589181405,kriging,,,spherical,0.0
3.313131313131313,563.2323232323232,60.67876526719345,kriging,,,spherical,0.0
3.4141414141414144,563.2323232323232,60.66473382083725,kriging,,,spherical,0.0
